time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0954359008776,0.0896808016383,11.6167171857,0.0604467639535,6.24920871219,0.0,0.228301121349,0.297767177095,2.55757676725,0.0925155995463,-0.0739575303901,0.0,457.51788391880484,455.789347747673,457.4193346528543,457.6341944606603
1.3800000000000008,0.109808194344,0.108737235005,11.7718672535,0.0660452189775,6.2444289917,0.0,0.251207693207,0.337969049598,2.61390509343,0.0948451762138,-0.0946201447896,0.0,430.90493599916414,429.14911560416505,429.5974497721592,429.80261849514255
1.4400000000000008,0.12586352196,0.130672455283,11.9357214463,0.0716327585781,6.23952259497,0.0,0.284582523042,0.393849826984,2.84725999064,0.0894463665554,-0.0639379160446,0.0,483.3296465236856,485.63124512555,484.52263722167913,484.12312853035274
1.5000000000000009,0.144015650354,0.156063984455,12.1131181636,0.0770530788047,6.23563726723,0.0,0.320923886451,0.453132814252,3.06531601021,0.0920649046993,-0.0664420095129,0.0,481.67462845922154,481.48248934139616,480.83290745927167,481.03739006673607
1.560000000000001,0.164287306929,0.184892517778,12.3003755912,0.0824151231721,6.23186735133,0.0,0.355183231157,0.508353244406,3.17620995085,0.0833424821428,-0.0564473454283,0.0,450.17608055628557,450.98126715173856,450.53569111160675,449.8364292430658
1.620000000000001,0.186784855297,0.217294726806,12.4960793906,0.0872979263621,6.22908795797,0.0,0.395048545224,0.572228510657,3.34667393541,0.0771368817246,-0.0313355531981,0.0,468.29588866714187,470.24388229076044,469.6630434738594,469.18644664634013
1.680000000000001,0.211710814485,0.253603817732,12.7016095057,0.0919200169561,6.22701510784,0.0,0.43600523121,0.638535752206,3.50377286235,0.0768301031316,-0.0418999414809,0.0,466.11453814370805,465.28771226014265,467.33711833062694,467.3175900077182
1.740000000000001,0.23906852552,0.293872116932,12.915247675,0.096560829783,6.22415175886,0.0,0.47617087844,0.704179231306,3.61705249591,0.0783603152947,-0.0631125012179,0.0,455.2850501026429,453.5831473034429,454.13204203632904,454.25937844096717
1.8000000000000012,0.268961654212,0.338274445579,13.1366742684,0.10071102271,6.22032124094,0.0,0.520649986851,0.7763381016,3.76324738457,0.0354796919596,-0.0653415979977,0.0,465.1076147204359,464.9302139930683,467.2964454095837,463.9445593833441
1.8600000000000012,0.301570809149,0.387028080769,13.3662949924,0.103203830098,6.21738537476,0.0,0.566641747109,0.848972187848,3.89026199061,0.0515310594394,-0.0278395380686,0.0,459.5109659469725,462.47266134766494,459.7233958132675,460.99439435405725
1.9200000000000013,0.336868861139,0.439998083462,13.6016347944,0.106767390593,6.21544183177,0.0,0.610112078094,0.916982167706,3.95409111155,0.0717151785066,-0.0435537634769,0.0,442.1691385757848,440.87211491862513,441.753859802197,443.41763536807855
1.9800000000000013,0.374680186147,0.496906903275,13.8388186599,0.110727746063,6.21283301262,0.0,0.650487043422,0.980325628951,3.95194743925,0.0510277263278,-0.0433338770499,0.0,421.6890517129382,421.70688087545705,421.6279515475404,419.8400677436231
2.0400000000000014,0.415089019667,0.557883388494,14.0776813397,0.114346414975,6.20983069438,0.0,0.696716036721,1.05250617595,4.00983396986,0.0743417526169,-0.0688804119858,0.0,442.45509807930983,440.3448751118987,439.7093497133151,441.6391718067681
2.1000000000000014,0.458215206054,0.623077489003,14.318405098,0.118890188629,6.20586174626,0.0,0.741171701637,1.12100306302,4.01414942751,0.0783684869922,-0.0611829160418,0.0,423.3372974819412,423.9956813163237,424.7124198390708,425.0624746798391
2.1600000000000015,0.503961207866,0.692282435558,14.5578976108,0.123769664469,6.2023379464,0.0,0.783989449464,1.18621153271,3.96897123949,0.0866603465508,-0.0542291438733,0.0,407.6584528986447,408.2766471569329,407.26921290919546,408.016225206822
2.2200000000000015,0.552676130111,0.766002137972,14.7988497146,0.129007255593,6.19879918947,0.0,0.840144977148,1.27157001598,4.06226667278,0.0885289151745,-0.0707489298184,0.0,454.2660047343224,452.9368089603879,452.7300630436203,452.88654960942
2.2800000000000016,0.605094626694,0.84534138616,15.0483951136,0.133869749032,6.19512061387,0.0,0.907519265321,1.3735422512,4.25499467365,0.0586285693804,-0.0470991345775,0.0,483.2316570844407,485.00872482513887,485.5295963003119,483.28540556258156
2.3400000000000016,0.66110027148,0.930092085153,15.3035085867,0.136955306025,6.19231880445,0.0,0.959567804797,1.45174149032,4.24868017117,0.0303751320228,-0.0459043571488,0.0,424.28237333758693,424.3835398959993,425.00240531703446,422.5752912821982
2.4000000000000017,0.720728843005,1.0202537601,15.5631246594,0.138603833163,6.18937881525,0.0,1.02829372775,1.55371494662,4.40444458601,0.02093424947,-0.0560454518894,0.0,474.6473811963075,473.8670430169902,476.84883736922785,476.12715950569805
2.4600000000000017,0.784459506914,1.11643419905,15.8311556542,0.140314997537,6.18631463501,0.0,1.09633633802,1.65234451055,4.52927764167,0.0404982184829,-0.0426227599265,0.0,467.2779412498183,468.3216763946698,466.60299867759875,468.12816018401884
2.520000000000002,0.852092877828,1.21822005291,16.1042199603,0.142663294834,6.18362191305,0.0,1.15831904087,1.74067091215,4.57254466207,0.0362701767334,-0.0498208734289,0.0,443.1166926456791,442.52331229535434,444.39116074198654,444.0451705386201
2.580000000000002,0.924119673929,1.32622779147,16.3860159783,0.144473891459,6.18060217511,0.0,1.24281914999,1.85963394525,4.81942179948,0.0137747438159,-0.0513646552809,0.0,505.08946378151677,504.9768374221312,506.1606621526581,504.53914220619185
2.640000000000002,1.00122333621,1.44131034867,16.6819647968,0.144916990495,6.17739640287,0.0,1.32755447819,1.97632705794,5.0443687664,-0.0101753706728,-0.0579152503273,0.0,501.87723400577227,501.3999693232613,501.92407660730896,500.1826277027483
2.700000000000002,1.08296124655,1.56267634966,16.9865099515,0.144446420103,6.1737680055,0.0,1.39733236519,2.06904952962,5.10672210057,-0.00354411515792,-0.0661523366937,0.0,455.56375138484725,454.9020092055889,455.0455523969835,455.57627989122585
2.760000000000002,1.16851752411,1.68901738581,17.2908677311,0.143913280313,6.17032212333,0.0,1.45484014535,2.14227540245,5.03874132349,-0.0225924311212,-0.044062261925,0.0,412.6218659376284,414.5650698741919,414.12103322380653,412.441862079771
2.820000000000002,1.25792335819,1.82017200133,17.5941992904,0.142300915321,6.16780336995,0.0,1.52554776096,2.22931981709,5.07206222581,-0.0372133489501,-0.0381095489765,0.0,446.14300104658855,446.6278967766376,447.26837301483215,446.0756189816317
2.880000000000002,1.35253955225,1.95762958732,17.9074051835,0.139824578905,6.16535734339,0.0,1.62843761169,2.35201531093,5.36662376229,-0.0509631569037,-0.046694998121,0.0,524.6145677852879,524.0174162056447,523.6734220837311,522.7153291649652
2.940000000000002,1.45257915918,2.10141646826,18.2315084606,0.137112187186,6.16220641991,0.0,1.70643211428,2.44047446393,5.43639046389,-0.0356504487031,-0.0678967148825,0.0,462.9175727055344,461.24407455838997,460.62857221582306,461.8369758429935
3.000000000000002,1.55709376629,2.25014804393,18.5576256545,0.134859058792,6.15801170247,0.0,1.77772066695,2.51697648383,5.43408721962,-0.0416550099119,-0.0742797068862,0.0,440.7876017313572,440.2558988215053,439.31839844742944,438.81944279588976
3.0600000000000023,1.66621212392,2.40368465085,18.8855948092,0.132229231761,6.15321180455,0.0,1.85993089159,2.60053411753,5.49777405003,-0.0485795466925,-0.0950069854659,0.0,461.785103821704,460.14176352414836,461.12377160236315,460.5753180829387
3.1200000000000023,1.77991685124,2.56172702621,19.2140580492,0.129566262781,6.14722908485,0.0,1.93069797059,2.66726622027,5.45111568699,-0.0370914997473,-0.111334949925,0.0,426.6798715802724,425.27409078669814,426.2809229685084,427.2604459308242
3.1800000000000024,1.8980971136,2.72384022867,19.5406653295,0.126989488438,6.14023099899,0.0,2.00920370173,2.73622572247,5.43571087921,-0.0584546246075,-0.130182701728,0.0,437.6792034756111,436.0946818917437,437.0158548237797,435.2299576084196
3.2400000000000024,2.0213549928,2.89024203826,19.8680192142,0.124746070094,6.1326958195,0.0,2.10004356838,2.81012589774,5.47568806132,-0.012709193375,-0.117700504371,0.0,453.9173767444941,454.90409041915166,452.6750396077192,456.3408944599382
3.3000000000000025,2.15017752624,3.06100917109,20.1976108779,0.12386809136,6.12521610318,0.0,2.19463835092,2.88192163102,5.51028564395,-0.0187883762788,-0.144592988765,0.0,455.0501028599343,452.87746192070506,453.5798354551302,453.09136684827195
3.3600000000000025,2.28530754354,3.23642620318,20.5322775087,0.122367993885,6.11639199675,0.0,2.31047400451,2.96498408176,5.6442578213,-0.0418630357924,-0.152539089531,0.0,484.9689595543712,484.35327548879127,485.94790627908185,484.21469542255073
3.4200000000000026,2.42671184318,3.41615179044,20.8699004866,0.119720767654,6.1071473222,0.0,2.40374623992,3.02557294654,5.60977510936,-0.0490661681611,-0.157343821704,0.0,434.7945506405908,434.36869288400993,434.50384610634177,433.8982417899427
3.4800000000000026,2.5748527283,3.60010393134,21.2109016551,0.116488665065,6.09760592384,0.0,2.53512107178,3.10561722801,5.75581624352,-0.0658027698234,-0.162608635866,0.0,491.5466654464946,491.134894955149,490.522823250313,489.2764187492531
3.5400000000000027,2.7295949346,3.78785568576,21.5528340391,0.112164580263,6.08772280382,0.0,2.62371165421,3.15244402795,5.64231084363,-0.0891211045296,-0.169306398247,0.0,410.7123088789061,410.089259332138,410.76260732055164,408.68415496103194
3.6000000000000028,2.88996560217,3.97842954699,21.888812909,0.107121987051,6.07736533624,0.0,2.72277890042,3.19956154867,5.55719213281,-0.0754508043388,-0.180247571369,0.0,420.15905380123246,419.1784429550897,417.8570845983418,419.04105065404065
3.660000000000003,3.05641328782,4.17172592931,22.2195693001,0.102857803394,6.06658102501,0.0,2.82631284956,3.24325952261,5.46819798772,-0.0635017594593,-0.178740856678,0.0,417.7542265805783,417.85215661944,416.29686418275986,417.3370784512469
3.720000000000003,3.23005986083,4.36794463726,22.5486848675,0.0993589347165,6.05580833976,0.0,2.96277573991,3.29689034127,5.5017508082,-0.0495629765516,-0.181200495715,0.0,457.69550239931806,457.4695294824263,456.81291511269154,457.92097140017796
3.780000000000003,3.4113686682,4.56699487676,22.8767090212,0.0964067097283,6.0454209727,0.0,3.08166237129,3.33781527483,5.43238151827,-0.0484950472479,-0.160543462466,0.0,423.9447550805038,425.68567330725455,425.059783900481,425.14969395838136
